date,away,home,score_away,score_home
12/1/2019,Eagles,Dolphins,31,37
12/1/2019,Packers,Giants,31,13
12/1/2019,Browns,Steelers,13,20
12/1/2019,Washington,Panthers,29,21
12/1/2019,Buccaneers,Jaguars,28,11
12/1/2019,49ers,Ravens,17,20
12/1/2019,Rams,Cardinals,34,7
12/1/2019,Chargers,Broncos,20,23
12/1/2019,Raiders,Chiefs,9,40
12/1/2019,Patriots,Texans,22,28
12/2/2019,Vikings,Seahawks,30,37
12/5/2019,Cowboys,Bears,24,31
12/8/2019,Bengals,Browns,19,27
12/8/2019,Panthers,Falcons,20,40
12/8/2019,Ravens,Bills,24,17
12/8/2019,Washington,Packers,15,20
12/8/2019,Lions,Vikings,7,20
12/8/2019,49ers,Saints,48,46
12/8/2019,Dolphins,Jets,21,22
12/8/2019,Colts,Buccaneers,35,38
12/8/2019,Broncos,Texans,38,24
12/8/2019,Chargers,Jaguars,45,10
12/8/2019,Titans,Raiders,42,21
12/8/2019,Chiefs,Patriots,23,16
12/8/2019,Steelers,Cardinals,23,17
12/8/2019,Seahawks,Rams,12,28
12/9/2019,Giants,Eagles,17,23
12/12/2019,  .  Jets,Ravens,21,42
12/15/2019,Patriots,Bengals,34,13
12/15/2019,Buccaneers,Lions,38,17
12/15/2019,Bears,Packers,13,21
12/15/2019,Texans,Titans,24,21
12/15/2019,Broncos,Chiefs,3,23
12/15/2019,Dolphins,Giants,20,36
12/15/2019,Eagles,Washington,37,27
12/15/2019,Seahawks,Panthers,30,24
12/15/2019,Jaguars,Raiders,20,16
12/15/2019,Browns,Cardinals,24,38
12/15/2019,Vikings,Chargers,39,10
12/15/2019,Rams,Cowboys,21,44
12/15/2019,Falcons,49ers,29,22
12/15/2019,Bills,Steelers,17,10
12/16/2019,Colts,Saints,7,34
12/21/2019,Texans,Buccaneers,23,20
12/21/2019,Bills,Patriots,17,24
12/21/2019,Rams,49ers,31,34
12/22/2019,  .  Lions,Broncos,17,27
12/22/2019,Jaguars,Falcons,12,24
12/22/2019,Ravens,Browns,31,15
12/22/2019,Saints,Titans,38,28
12/22/2019,Panthers,Colts,6,38
12/22/2019,Bengals,Dolphins,35,38
12/22/2019,Steelers,Jets,10,16
12/22/2019,Giants,Washington,41,35
12/22/2019,Raiders,Chargers,24,17
12/22/2019,Cowboys,Eagles,9,17
12/22/2019,Cardinals,Seahawks,27,13
12/22/2019,Chiefs,Bears,26,3
12/23/2019,Packers,Vikings,23,10
12/29/2019,  .  Washington,Cowboys,16,47
12/29/2019,Jets,Bills,13,6
12/29/2019,Browns,Bengals,23,33
12/29/2019,Packers,Lions,23,20
12/29/2019,Chargers,Chiefs,21,31
12/29/2019,Bears,Vikings,21,19
12/29/2019,Dolphins,Patriots,27,24
12/29/2019,Falcons,Buccaneers,28,22
12/29/2019,Saints,Panthers,42,10
12/29/2019,Raiders,Broncos,15,16
12/29/2019,Cardinals,Rams,24,31
12/29/2019,Eagles,Giants,34,17
12/29/2019,Colts,Jaguars,20,38
12/29/2019,Steelers,Ravens,10,28
12/29/2019,Titans,Texans,35,14
12/29/2019,49ers,Seahawks,26,21
1/4/2020,Bills,Texans,19,22
1/4/2020,Titans,Patriots,20,13
1/5/2020,Vikings,Saints,26,20
1/5/2020,Seahawks,Eagles,17,9
1/11/2020,Vikings,49ers,10,27
1/11/2020,Titans,Ravens,28,12
1/12/2020,Texans,Chiefs,31,51
1/12/2020,Seahawks,Packers,23,28
1/19/2020,Titans,Chiefs,24,35
1/19/2020,Packers,49ers,20,37
2/2/2020,49ers,Chiefs,20,31
9/10/2020,Texans,Chiefs,20,34
9/13/2020,Seahawks,Falcons,38,25
9/13/2020,Jets,Bills,17,27
9/13/2020,Bears,Lions,27,23
9/13/2020,Packers,Vikings,43,34
9/13/2020,Dolphins,Patriots,11,21
9/13/2020,Eagles,Washington,17,27
9/13/2020,Raiders,Panthers,34,30
9/13/2020,Colts,Jaguars,20,27
9/13/2020,Browns,Ravens,6,38
9/13/2020,Chargers,Bengals,16,13
9/13/2020,Buccaneers,Saints,23,34
9/13/2020,Cardinals,49ers,24,20
9/13/2020,Cowboys,Rams,17,20
9/14/2020,Steelers,Giants,26,16
9/14/2020,Titans,Broncos,16,14
9/17/2020,Bengals,Browns,30,35
9/20/2020,Rams,Eagles,37,19
9/20/2020,Giants,Bears,13,17
9/20/2020,Falcons,Cowboys,39,40
9/20/2020,Lions,Packers,21,42
9/20/2020,Jaguars,Titans,30,33
9/20/2020,Vikings,Colts,11,28
9/20/2020,Bills,Dolphins,31,28
9/20/2020,49ers,Jets,31,13
9/20/2020,Broncos,Steelers,21,26
9/20/2020,Panthers,Buccaneers,17,31
9/20/2020,Washington,Cardinals,15,30
9/20/2020,Chiefs,Chargers,23,20
9/20/2020,Ravens,Texans,33,16
9/20/2020,Patriots,Seahawks,30,35
9/21/2020,Saints,Raiders,24,34
9/24/2020,Dolphins,Jaguars,31,13
9/27/2020,  .  Texans,Steelers,21,28
9/27/2020,Bears,Falcons,30,26
9/27/2020,Rams,Bills,32,35
9/27/2020,Washington,Browns,20,34
9/27/2020,Titans,Vikings,31,30
9/27/2020,Raiders,Patriots,20,36
9/27/2020,49ers,Giants,36,9
9/27/2020,Bengals,Eagles,23,23
9/27/2020,Jets,Colts,7,36
9/27/2020,Panthers,Chargers,21,16
9/27/2020,Buccaneers,Broncos,28,10
9/27/2020,Lions,Cardinals,26,23
9/27/2020,Cowboys,Seahawks,31,38
9/27/2020,Packers,Saints,37,30
9/28/2020,Chiefs,Ravens,34,20
10/1/2020,Broncos,Jets,37,28
10/4/2020,Jaguars,Bengals,25,33
10/4/2020,Browns,Cowboys,49,38
10/4/2020,Saints,Lions,35,29
10/4/2020,Seahawks,Dolphins,31,23
10/4/2020,Chargers,Buccaneers,31,38
10/4/2020,Ravens,Washington,31,17
10/4/2020,Cardinals,Panthers,21,31
10/4/2020,Vikings,Texans,31,23
10/4/2020,Giants,Rams,9,17
10/4/2020,Colts,Bears,19,11
10/4/2020,Bills,Raiders,30,23
10/4/2020,Eagles,49ers,25,20
10/5/2020,Patriots,Chiefs,10,26
10/5/2020,Falcons,Packers,16,30
10/8/2020,Buccaneers,Bears,19,20
10/11/2020,Panthers,Falcons,23,16
10/11/2020,Raiders,Chiefs,40,32
10/11/2020,Cardinals,Jets,30,10
10/11/2020,Eagles,Steelers,29,38
10/11/2020,Rams,Washington,30,10
10/11/2020,Bengals,Ravens,3,27
10/11/2020,Jaguars,Texans,14,30
10/11/2020,Dolphins,49ers,43,17
10/11/2020,Colts,Browns,23,32
10/11/2020,Giants,Cowboys,34,37
10/11/2020,Vikings,Seahawks,26,27
10/12/2020,Chargers,Saints,27,30
10/13/2020,Bills,Titans,16,42
10/18/2020,  .  Jets,Dolphins,0,24
10/18/2020,  .  Packers,Buccaneers,10,38
10/18/2020,Texans,Titans,36,42
10/18/2020,Bengals,Colts,27,31
10/18/2020,Falcons,Vikings,40,23
10/18/2020,Broncos,Patriots,18,12
10/18/2020,Washington,Giants,19,20
10/18/2020,Ravens,Eagles,30,28
10/18/2020,Browns,Steelers,7,38
10/18/2020,Bears,Panthers,23,16
10/18/2020,Lions,Jaguars,34,16
10/18/2020,Rams,49ers,16,24
10/19/2020,Chiefs,Bills,26,17
10/19/2020,Cardinals,Cowboys,38,10
10/22/2020,Giants,Eagles,21,22
10/25/2020,Lions,Falcons,23,22
10/25/2020,Browns,Bengals,37,34
10/25/2020,Steelers,Titans,27,24
10/25/2020,Panthers,Saints,24,27
10/25/2020,Bills,Jets,18,10
10/25/2020,Cowboys,Washington,3,25
10/25/2020,Packers,Texans,35,20
10/25/2020,Buccaneers,Raiders,45,20
10/25/2020,Chiefs,Broncos,43,16
10/25/2020,49ers,Patriots,33,6
10/25/2020,Jaguars,Chargers,29,39
10/25/2020,Seahawks,Cardinals,34,37
10/26/2020,Bears,Rams,10,24
10/29/2020,Falcons,Panthers,25,17
11/1/2020,  .  Jets,Chiefs,9,35
11/1/2020,Patriots,Bills,21,24
11/1/2020,Titans,Bengals,20,31
11/1/2020,Raiders,Browns,16,6
11/1/2020,Colts,Lions,41,21
11/1/2020,Vikings,Packers,28,22
11/1/2020,Rams,Dolphins,17,28
11/1/2020,Steelers,Ravens,28,24
11/1/2020,Chargers,Broncos,30,31
11/1/2020,Saints,Bears,26,23
11/1/2020,49ers,Seahawks,27,37
11/1/2020,Cowboys,Eagles,9,23
11/2/2020,Buccaneers,Giants,25,23
11/5/2020,Packers,49ers,34,17
11/8/2020,Broncos,Falcons,27,34
11/8/2020,Seahawks,Bills,34,44
11/8/2020,Bears,Titans,17,24
11/8/2020,Ravens,Colts,24,10
11/8/2020,Panthers,Chiefs,31,33
11/8/2020,Lions,Vikings,20,34
11/8/2020,Giants,Washington,23,20
11/8/2020,Texans,Jaguars,27,25
11/8/2020,Raiders,Chargers,31,26
11/8/2020,Steelers,Cowboys,24,19
11/8/2020,Dolphins,Cardinals,34,31
11/8/2020,Saints,Buccaneers,38,3
11/9/2020,Patriots,Jets,30,27
11/12/2020,Colts,Titans,34,17
11/15/2020,Texans,Browns,7,10
11/15/2020,Washington,Lions,27,30
11/15/2020,Jaguars,Packers,20,24
11/15/2020,Eagles,Giants,17,27
11/15/2020,Buccaneers,Panthers,46,23
11/15/2020,Broncos,Raiders,12,37
11/15/2020,Chargers,Dolphins,21,29
11/15/2020,Bills,Cardinals,30,32
11/15/2020,Seahawks,Rams,16,23
11/15/2020,49ers,Saints,13,27
11/15/2020,Bengals,Steelers,10,36
11/15/2020,Ravens,Patriots,17,23
11/16/2020,Vikings,Bears,19,13
11/19/2020,Cardinals,Seahawks,21,28
11/22/2020,Eagles,Browns,17,22
11/22/2020,Falcons,Saints,9,24
11/22/2020,Bengals,Washington,9,20
11/22/2020,Lions,Panthers,0,20
11/22/2020,Steelers,Jaguars,27,3
11/22/2020,Titans,Ravens,30,24
11/22/2020,Patriots,Texans,20,27
11/22/2020,Dolphins,Broncos,13,20
11/22/2020,Jets,Chargers,28,34
11/22/2020,Packers,Colts,31,34
11/22/2020,Cowboys,Vikings,31,28
11/22/2020,Chiefs,Raiders,35,31
11/23/2020,Rams,Buccaneers,27,24
11/26/2020,Texans,Lions,41,25
11/26/2020,Washington,Cowboys,41,16
11/29/2020,  .  Raiders,Falcons,6,43
11/29/2020,Chargers,Bills,17,27
11/29/2020,Giants,Bengals,19,17
11/29/2020,Titans,Colts,45,26
11/29/2020,Panthers,Vikings,27,28
11/29/2020,Cardinals,Patriots,17,20
11/29/2020,Dolphins,Jets,20,3
11/29/2020,Browns,Jaguars,27,25
11/29/2020,Saints,Broncos,31,3
11/29/2020,49ers,Rams,23,20
11/29/2020,Chiefs,Buccaneers,27,24
11/29/2020,Bears,Packers,25,41
11/30/2020,Seahawks,Eagles,23,17
12/2/2020,Ravens,Steelers,14,19
12/6/2020,  .  Giants,Seahawks,17,12
12/6/2020,Saints,Falcons,21,16
12/6/2020,Lions,Bears,34,30
12/6/2020,Browns,Titans,41,35
12/6/2020,Bengals,Dolphins,7,19
12/6/2020,Jaguars,Vikings,24,27
12/6/2020,Raiders,Jets,31,28
12/6/2020,Colts,Texans,26,20
12/6/2020,Rams,Cardinals,38,28
12/6/2020,Eagles,Packers,16,30
12/6/2020,Patriots,Chargers,45,0
12/6/2020,Broncos,Chiefs,16,22
12/7/2020,Washington,Steelers,23,17
12/7/2020,Bills,49ers,34,24
12/8/2020,Cowboys,Ravens,17,34
12/10/2020,Patriots,Rams,3,24
12/13/2020,Texans,Bears,7,36
12/13/2020,Cowboys,Bengals,30,7
12/13/2020,Chiefs,Dolphins,33,27
12/13/2020,Cardinals,Giants,26,7
12/13/2020,Vikings,Buccaneers,14,26
12/13/2020,Broncos,Panthers,32,27
12/13/2020,Titans,Jaguars,31,10
12/13/2020,Colts,Raiders,44,27
12/13/2020,Jets,Seahawks,3,40
12/13/2020,Packers,Lions,31,24
12/13/2020,Saints,Eagles,21,24
12/13/2020,Falcons,Chargers,17,20
12/13/2020,Washington,49ers,23,15
12/13/2020,Steelers,Bills,15,26
12/14/2020,Ravens,Browns,47,42
12/17/2020,Chargers,Raiders,30,27
12/19/2020,Bills,Broncos,48,19
12/19/2020,Panthers,Packers,16,24
12/20/2020,Patriots,Dolphins,12,22
12/20/2020,Buccaneers,Falcons,31,27
12/20/2020,49ers,Cowboys,33,41
12/20/2020,Lions,Titans,25,46
12/20/2020,Texans,Colts,20,27
12/20/2020,Bears,Vikings,33,27
12/20/2020,Seahawks,Washington,20,15
12/20/2020,Jaguars,Ravens,14,40
12/20/2020,Jets,Rams,23,20
12/20/2020,Eagles,Cardinals,26,33
12/20/2020,Chiefs,Saints,32,29
12/20/2020,Browns,Giants,20,6
12/21/2020,Steelers,Bengals,17,27
12/25/2020,Vikings,Saints,33,52
12/26/2020,Buccaneers,Lions,47,7
12/26/2020,49ers,Cardinals,20,12
12/26/2020,Dolphins,Raiders,26,25
12/27/2020,Falcons,Chiefs,14,17
12/27/2020,Browns,Jets,16,23
12/27/2020,Colts,Steelers,24,28
12/27/2020,Bears,Jaguars,41,17
12/27/2020,Giants,Ravens,13,27
12/27/2020,Bengals,Texans,37,31
12/27/2020,Broncos,Chargers,16,19
12/27/2020,Panthers,Washington,20,13
12/27/2020,Eagles,Cowboys,17,37
12/27/2020,Rams,Seahawks,9,20
12/27/2020,Titans,Packers,14,40
12/28/2020,Bills,Patriots,38,9
1/2/2022,  .  Giants,Bears,3,29
1/2/2022,Jaguars,Patriots,10,50
1/2/2022,Falcons,Bills,15,29
1/2/2022,Lions,Seahawks,29,51
1/2/2022,Chiefs,Bengals,31,34
1/2/2022,Dolphins,Titans,3,34
1/2/2022,Raiders,Colts,23,20
1/2/2022,Buccaneers,Jets,28,24
1/2/2022,Eagles,Washington,20,16
1/2/2022,Rams,Ravens,20,19
1/2/2022,Broncos,Chargers,13,34
1/2/2022,Texans,49ers,7,23
1/2/2022,Cardinals,Cowboys,25,22
1/2/2022,Panthers,Saints,10,18
1/2/2022,Vikings,Packers,10,37
1/3/2022,Browns,Steelers,14,26
1/8/2022,Chiefs,Broncos,28,24
1/8/2022,Cowboys,Eagles,51,26
1/9/2022,  .  Colts,Jaguars,11,26
1/9/2022,Bengals,Browns,16,21
1/9/2022,Packers,Lions,30,37
1/9/2022,Bears,Vikings,17,31
1/9/2022,Washington,Giants,22,7
1/9/2022,Steelers,Ravens,16,13
1/9/2022,Titans,Texans,28,25
1/9/2022,Saints,Falcons,30,20
1/9/2022,Jets,Bills,10,27
1/9/2022,49ers,Rams,27,24
1/9/2022,Patriots,Dolphins,24,33
1/9/2022,Seahawks,Cardinals,38,30
1/9/2022,Panthers,Buccaneers,17,41
1/9/2022,Chargers,Raiders,32,35
1/15/2022,Raiders,Bengals,19,26
1/15/2022,Patriots,Bills,17,47
1/16/2022,Eagles,Buccaneers,15,31
1/16/2022,49ers,Cowboys,23,17
1/16/2022,Steelers,Chiefs,21,42
1/17/2022,Cardinals,Rams,11,34
1/22/2022,Bengals,Titans,19,16
1/22/2022,49ers,Packers,13,10
1/23/2022,Rams,Buccaneers,30,27
1/23/2022,Bills,Chiefs,36,42
1/30/2022,Bengals,Chiefs,27,24
1/30/2022,49ers,Rams,17,20
2/13/2022,Rams,Bengals,23,20
